osm_id,highway,name,name_es,lanes,lanes_forward,lanes_backward,turn_lanes,oneway,maxspeed,surface,width,road_category,lanes_count,lanes_source,has_lane_data,lanes_missing,lanes_estimate,estimate_is_fallback,is_oneway
605146034,residential,Carrera 56,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
606484558,residential,Calle 71,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
606492778,residential,Calle 85A,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
606492782,residential,Calle 64A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
606497831,residential,Calle 67A,,,,,,,,,,local,,missing,False,True,,True,False
606497837,residential,Carrera 57C,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
606497840,residential,Carrera 61,,,,,,,,,,local,,missing,False,True,,True,False
606504645,tertiary,Calle 70,,2,,,,yes,,,,local,2.0,osm:lanes,True,False,2.0,False,True
606783350,tertiary,Carrera 68C,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
606783351,tertiary,Calle 78 Bis,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
606788816,tertiary,Calle 78,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
606788818,residential,Carrera 65,,2,,,,no,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
607182880,tertiary,Diagonal 53,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
608759639,tertiary,Carrera 69,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
624868397,tertiary,Carrera 21,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
625458509,residential,Diagonal 71A Bis,,2,,,,no,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
625458511,residential,Calle 71A,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
627031726,secondary,Avenida Carrera 20,,2,,,,yes,,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
627844420,residential,Carrera 65A,,,,,,,,,,local,,missing,False,True,,True,False
627896607,residential,Carrera 49A,,,,,,,,asphalt,,local,,missing,False,True,,True,False
639127759,secondary,Avenida Calle 57,,2,,,,yes,,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
639127760,secondary,Avenida Calle 57,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
639127761,secondary,Avenida Calle 57,,2,,,,yes,,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
639127763,secondary,Transversal 28,,2,,,,yes,,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
639127764,secondary,Avenida Calle 57,,2,,,,yes,,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
639150930,secondary,Avenida Carrera 50,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
639150931,secondary,Avenida Calle 53,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
639150932,secondary,Avenida Carrera 50,,2,,,,yes,,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
639150935,secondary,Avenida Calle 53,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
639150936,secondary,Avenida Calle 53,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
639150938,secondary,Avenida Calle 53,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
639150940,secondary,Avenida Calle 53,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
639496186,trunk,Avenida Calle 80,,3,,,,yes,,asphalt,,arterial,3.0,osm:lanes,True,False,3.0,False,True
639759697,secondary,Avenida Calle 72,,2,,,,yes,,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
639759698,secondary,Avenida Calle 72,,2,,,,yes,,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
639778760,trunk,Avenida Calle 80,,2,,,,yes,,asphalt,,arterial,2.0,osm:lanes,True,False,2.0,False,True
639807658,secondary,Avenida Carrera 24,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
640083977,tertiary,Carrera 65,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
640083979,secondary,Avenida Calle 68,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
645025680,residential,Carrera 23,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
645414376,residential,Calle 63C,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
645886340,residential,Carrera 60,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
645891223,tertiary,Calle 95,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
645891226,residential,Carrera 49D,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
645891232,residential,Calle 85,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
645892368,residential,Carrera 54,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
645892369,residential,Carrera 53,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
645892370,residential,Calle 79B,,2,,,,,,concrete,,local,2.0,osm:lanes,True,False,2.0,False,False
645892371,residential,Calle 79B,,,,,,yes,,paving_stones,,local,,missing,False,True,,True,True
645893039,residential,Carrera 50,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
651118046,secondary,Avenida Calle 72,,2,,,,yes,,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
651118047,secondary,Avenida Calle 72,,2,,,,yes,,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
651123211,tertiary,Carrera 28,,1,,,,yes,,asphalt,,local,1.0,osm:lanes,True,False,1.0,False,True
655514737,secondary,Calle 66,,2,,,,yes,,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
661060783,trunk,Avenida Carrera 30,,3,,,,yes,50,concrete,,arterial,3.0,osm:lanes,True,False,3.0,False,True
661060784,trunk,Avenida Carrera 30,,3,,,,yes,60,concrete,,arterial,3.0,osm:lanes,True,False,3.0,False,True
661062293,trunk,Avenida Carrera 30,,3,,,,yes,,asphalt,,arterial,3.0,osm:lanes,True,False,3.0,False,True
661062760,trunk,Avenida Carrera 30,,3,,,,yes,50,asphalt,,arterial,3.0,osm:lanes,True,False,3.0,False,True
661077745,primary,Avenida Carrera 30,,3,,,,yes,,concrete,,arterial,3.0,osm:lanes,True,False,3.0,False,True
663672711,residential,Calle 60,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
663672713,residential,Calle 61,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
669220054,residential,Calle 67,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
669220055,residential,Carrera 59,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
672551623,residential,Carrera 22A,,,,,,,,,,local,,missing,False,True,,True,False
672573079,residential,Carrera 28C,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
672573084,tertiary,Carrera 22,,4,,,,,30,asphalt,,local,4.0,osm:lanes,True,False,4.0,False,False
672573090,residential,Carrera 21,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
672573097,residential,Calle 83A,,,,,,,,,,local,,missing,False,True,,True,False
672573098,residential,Carrera 21,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
672573103,tertiary,Carrera 22,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
672573105,tertiary,Calle 80 Bis,,1,,,,yes,,asphalt,,local,1.0,osm:lanes,True,False,1.0,False,True
672573110,residential,Calle 83,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
672573118,residential,Carrera 22,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
672573119,residential,Calle 89,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
672573121,tertiary,Calle 87,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
672573134,secondary,Avenida Carrera 24,,3,,,,yes,30,asphalt,,collector,3.0,osm:lanes,True,False,3.0,False,True
672573138,secondary,Avenida Carrera 24,,1,,,,yes,30,asphalt,,collector,1.0,osm:lanes,True,False,1.0,False,True
672573142,secondary,Avenida Carrera 24,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
672573151,secondary,Avenida Carrera 24,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
672573167,residential,Calle 85A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
672573172,residential,Calle 84,,2,,,,no,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
672573173,tertiary,Carrera 28,,,,,,yes,,asphalt,,local,,missing,False,True,,True,True
672753922,tertiary,Carrera 28,,,,,,yes,,,,local,,missing,False,True,,True,True
675547577,tertiary,Carrera 18,,1,,,,yes,30,asphalt,,local,1.0,osm:lanes,True,False,1.0,False,True
675547579,tertiary,Calle 60,,2,,,,no,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
675547580,tertiary,Calle 60,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
675560588,residential,Carrera 16,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
675560591,tertiary,Calle 66,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
679980657,residential,Calle 73 Bis,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
679988887,residential,Calle 67G,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
679993252,residential,Carrera 57B,,,,,,,,,,local,,missing,False,True,,True,False
679994170,residential,Carrera 57A,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
706447138,trunk,Avenida Calle 80,,3,,,,yes,,asphalt,,arterial,3.0,osm:lanes,True,False,3.0,False,True
708098548,residential,Calle 71B,,2,,,,no,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
734633050,tertiary,Carrera 20C,,1,,,,yes,30,asphalt,,local,1.0,osm:lanes,True,False,1.0,False,True
734633052,residential,Carrera 15,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
737626236,residential,Calle 79B,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
745941182,trunk,Avenida Calle 80,,3,,,,yes,,asphalt,,arterial,3.0,osm:lanes,True,False,3.0,False,True
745941185,trunk,Avenida Calle 80,,3,,,,yes,,asphalt,,arterial,3.0,osm:lanes,True,False,3.0,False,True
745961033,trunk,Avenida Calle 80,,3,,,,yes,,asphalt,,arterial,3.0,osm:lanes,True,False,3.0,False,True
747968296,tertiary,Carrera 68A,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
750263327,residential,Carrera 58,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
771669023,residential,Calle 93A,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
771875915,tertiary,Calle 94,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
771876517,residential,Carrera 66,,,,,,,,asphalt,,local,,missing,False,True,,True,False
778313606,residential,Calle 66B,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
797122385,residential,Calle 84A,,2,,,,no,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
797652407,residential,Calle 84,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
805210490,secondary,Avenida Carrera 13,,3,,,,yes,30,asphalt,,collector,3.0,osm:lanes,True,False,3.0,False,True
805210512,residential,Calle 54,,2,,,,yes,,concrete,,local,2.0,osm:lanes,True,False,2.0,False,True
805210516,secondary,Avenida Calle 53,,2,,,,yes,,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
813212220,residential,Diagonal 74 Bis,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
813224239,tertiary,Calle 63F,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
813251517,residential,Carrera 16,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
813909130,tertiary,Carrera 20,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
813913982,secondary,Avenida Carrera 24,,2,,,,yes,,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
813943069,residential,Calle 63B Bis,,,,,,,,,,local,,missing,False,True,,True,False
813943070,residential,Calle 63B Bis,,,,,,,,,,local,,missing,False,True,,True,False
813954411,unclassified,Calle 53A Bis,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
813954412,unclassified,,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
813955591,residential,Carrera 37,,,,,,,,asphalt,,local,,missing,False,True,,True,False
813955592,residential,Carrera 38,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
813964890,residential,Calle 46,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
813968863,residential,Calle 57B,,,,,,,,,,local,,missing,False,True,,True,False
814244557,residential,Calle 74C,,,,,,,,,,local,,missing,False,True,,True,False
814246022,tertiary,Transversal 70C Bis,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
814271423,unclassified,Anillo Vial,,,,,,yes,30,asphalt,,local,,missing,False,True,,True,True
815043085,tertiary,Carrera 68D,,1,,,,yes,30,asphalt,,local,1.0,osm:lanes,True,False,1.0,False,True
815043086,tertiary,Calle 87,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
815057923,residential,Calle 66A,,,,,,,,,,local,,missing,False,True,,True,False
815062228,residential,Calle 71,,,,,,,,,,local,,missing,False,True,,True,False
815068701,residential,Transversal 56A,,,,,,,,,,local,,missing,False,True,,True,False
815068702,secondary,Avenida Calle 72,,2,,,,yes,,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
815068703,secondary,Avenida Calle 72,,2,,,,yes,,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
815096186,trunk,Avenida Carrera 20,,3,,,,yes,,concrete,,arterial,3.0,osm:lanes,True,False,3.0,False,True
815147094,residential,Carrera 45,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
819998080,residential,Carrera 69I,,,,,,,,,,local,,missing,False,True,,True,False
827211078,trunk,Avenida Calle 80,,2,,,,yes,,asphalt,,arterial,2.0,osm:lanes,True,False,2.0,False,True
828323803,secondary,Avenida Carrera 24,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
829951928,residential,Calle 86A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
832115235,secondary,,,3,,,,,,asphalt,,collector,3.0,osm:lanes,True,False,3.0,False,False
834811026,residential,Carrera 20A,,,,,,yes,30,asphalt,,local,,missing,False,True,,True,True
835181239,secondary,Calle 54,,2,,,,yes,,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
835181244,tertiary,Transversal 25,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
835181245,tertiary,Transversal 25,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
835181251,residential,Carrera 15,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
835203490,residential,Carrera 28,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
835203492,residential,Calle 58,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
835203496,residential,Transversal 23,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
835206586,tertiary,Carrera 20,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
835206587,tertiary,Diagonal 60,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
835206589,residential,Calle 61,,1,,,,yes,30,asphalt,,local,1.0,osm:lanes,True,False,1.0,False,True
836244434,tertiary,Calle 63F,,2,,,,no,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
836244436,residential,Calle 61,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
836244437,tertiary,Calle 61,,1,,,,yes,30,asphalt,,local,1.0,osm:lanes,True,False,1.0,False,True
836244445,residential,Carrera 9,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
837258670,tertiary,Carrera 28A,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
837258671,tertiary,Carrera 28A,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
837258672,tertiary,Carrera 19,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
837258673,tertiary,Carrera 19,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
848605637,residential,Calle 74,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
848605638,residential,Calle 78,,1,,,,yes,,asphalt,,local,1.0,osm:lanes,True,False,1.0,False,True
856492865,residential,Calle 75A,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
856911291,tertiary,Avenida Calle 63,,3,,,,yes,,asphalt,,local,3.0,osm:lanes,True,False,3.0,False,True
856959906,residential,Carrera 25,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
856959907,residential,Carrera 27B,,1,,,,yes,,asphalt,,local,1.0,osm:lanes,True,False,1.0,False,True
856959915,residential,Carrera 23,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
856965789,residential,Carrera 26,,2,,,,,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
856965791,secondary,Avenida Carrera 24,,3,,,,yes,,asphalt,,collector,3.0,osm:lanes,True,False,3.0,False,True
856965795,secondary,Calle 76,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
856965796,residential,Carrera 20C,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
856965797,secondary,Calle 76,,4,,,,yes,30,asphalt,,collector,4.0,osm:lanes,True,False,4.0,False,True
856971562,residential,Carrera 21A,,,,,,,,asphalt,,local,,missing,False,True,,True,False
857003626,residential,Calle 70,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
857006067,tertiary,Calle 64,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
857623266,residential,Calle 59,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
879074296,residential,Calle 97,,2,,,,no,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
904026687,secondary,Avenida Carrera 24,,3,,,,yes,,asphalt,,collector,3.0,osm:lanes,True,False,3.0,False,True
904026688,secondary,Avenida Calle 63,,3,,,,yes,30,asphalt,,collector,3.0,osm:lanes,True,False,3.0,False,True
904026689,secondary,Avenida Carrera 24,,2,,,,yes,,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
904035924,secondary,Avenida Calle 63,,3,,,,yes,30,asphalt,,collector,3.0,osm:lanes,True,False,3.0,False,True
904039008,secondary,Avenida Calle 63,,3,,,,yes,30,asphalt,,collector,3.0,osm:lanes,True,False,3.0,False,True
904106503,secondary,Avenida Calle 53,,2,,,,yes,,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
904106504,secondary,Avenida Carrera 24,,4,,,,no,,asphalt,,collector,4.0,osm:lanes,True,False,4.0,False,False
904106505,secondary,Avenida Carrera 24,,4,,,,no,,asphalt,,collector,4.0,osm:lanes,True,False,4.0,False,False
904335255,secondary,Avenida Carrera 24,,3,,,,yes,,asphalt,,collector,3.0,osm:lanes,True,False,3.0,False,True
904335256,secondary,Avenida Carrera 24,,3,,,,yes,,asphalt,,collector,3.0,osm:lanes,True,False,3.0,False,True
904335257,secondary,Avenida Carrera 24,,3,,,,yes,,asphalt,,collector,3.0,osm:lanes,True,False,3.0,False,True
904335258,secondary,Avenida Carrera 24,,3,,,,yes,,asphalt,,collector,3.0,osm:lanes,True,False,3.0,False,True
904335259,residential,Calle 75,,2,,,,,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,False
905043834,secondary,Avenida Calle 53,,2,,,,yes,,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
905043835,secondary,Avenida Calle 53,,2,,,,yes,,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
905124371,tertiary,Carrera 69H,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
905135699,secondary,Avenida Calle 57,,2,,,,yes,,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
905135700,secondary,Avenida Calle 57,,2,,,,yes,,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
905135701,tertiary,Carrera 21,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
905182460,secondary,Avenida Carrera 24,,3,,,,yes,,asphalt,,collector,3.0,osm:lanes,True,False,3.0,False,True
905182461,secondary,Avenida Carrera 24,,3,,,,yes,,asphalt,,collector,3.0,osm:lanes,True,False,3.0,False,True
905355241,secondary,Carrera 53,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
905365800,tertiary,Carrera 57,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
905365801,primary,Transversal 55,,2,,,,yes,,concrete,,arterial,2.0,osm:lanes,True,False,2.0,False,True
905365802,primary,Transversal 55,,2,,,,yes,,concrete,,arterial,2.0,osm:lanes,True,False,2.0,False,True
905365803,primary,Transversal 55,,2,,,,yes,,concrete,,arterial,2.0,osm:lanes,True,False,2.0,False,True
905399049,primary,Transversal 60,,4,,,,yes,30,asphalt,,arterial,4.0,osm:lanes,True,False,4.0,False,True
905683074,primary,Transversal 55,,2,,,,yes,60,concrete,,arterial,2.0,osm:lanes,True,False,2.0,False,True
905683075,tertiary,Avenida Carrera 50,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
905683076,primary,Avenida Carrera 50,,2,,,,yes,60,concrete,,arterial,2.0,osm:lanes,True,False,2.0,False,True
905690499,secondary,Avenida Calle 53,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
905690500,secondary,Avenida Calle 53,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
905690501,secondary,Avenida Calle 53,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
906536121,secondary,Avenida Calle 53,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
906536122,secondary,Avenida Calle 53,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
906541567,secondary,Avenida Calle 53,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
906541568,secondary,Avenida Calle 53,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
906541569,secondary,Avenida Calle 53,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
906541570,secondary,Avenida Calle 53,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
907201217,secondary,Avenida Calle 63,,3,,,,yes,,asphalt,,collector,3.0,osm:lanes,True,False,3.0,False,True
907206840,tertiary,Avenida Calle 63,,3,,,,yes,,asphalt,,local,3.0,osm:lanes,True,False,3.0,False,True
907206841,secondary,Avenida Carrera 13,,3,,,,yes,30,asphalt,,collector,3.0,osm:lanes,True,False,3.0,False,True
907206842,secondary,Avenida Carrera 13,,3,,,,yes,30,asphalt,,collector,3.0,osm:lanes,True,False,3.0,False,True
907208283,secondary,Avenida Carrera 13,,3,,,,yes,30,asphalt,,collector,3.0,osm:lanes,True,False,3.0,False,True
907267683,secondary,Avenida Carrera 24,,3,,,,yes,,asphalt,,collector,3.0,osm:lanes,True,False,3.0,False,True
907267684,secondary,Avenida Carrera 24,,3,,,,yes,,asphalt,,collector,3.0,osm:lanes,True,False,3.0,False,True
907267685,tertiary,Calle 74,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
907267686,tertiary,Calle 74,,2,,,,yes,30,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
907311758,secondary,Avenida Carrera 15,,3,,,,yes,30,asphalt,,collector,3.0,osm:lanes,True,False,3.0,False,True
907692872,secondary,Avenida Carrera 50,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
907692873,secondary,Avenida Calle 53,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
907692874,secondary,Avenida Calle 53,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
907692875,secondary,Avenida Carrera 50,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
907692876,secondary,Avenida Carrera 50,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
907692877,secondary,Avenida Carrera 50,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
907706915,secondary,Avenida Calle 53,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
907706916,secondary,Avenida Calle 53,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
907710113,tertiary,Carrera 28,,2,,,,yes,,asphalt,,local,2.0,osm:lanes,True,False,2.0,False,True
907710114,secondary,Transversal 28,,3,,,,yes,,asphalt,,collector,3.0,osm:lanes,True,False,3.0,False,True
908021564,secondary,Avenida Calle 72,,2,,,,yes,,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
908061139,secondary,Avenida Carrera 24,,2,,,,yes,,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
908061140,secondary,Avenida Carrera 24,,3,,,,yes,30,asphalt,,collector,3.0,osm:lanes,True,False,3.0,False,True
908231866,secondary,Avenida Calle 53,,2,,,,yes,,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
908270806,trunk,Avenida Carrera 30,,4,,,,yes,60,asphalt,,arterial,4.0,osm:lanes,True,False,4.0,False,True
908314680,tertiary,Carrera 18,,1,,,,yes,30,asphalt,,local,1.0,osm:lanes,True,False,1.0,False,True
908314681,tertiary,Carrera 18,,1,,,,yes,30,asphalt,,local,1.0,osm:lanes,True,False,1.0,False,True
908314682,secondary,Avenida Calle 57,,2,,,,yes,,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
908314683,secondary,Avenida Calle 57,,2,,,,yes,,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
908347052,secondary,Transversal 24,,2,,,,yes,30,asphalt,,collector,2.0,osm:lanes,True,False,2.0,False,True
